Title,Ingredients,Steps,Loves,URL
Opor ayam ala anak kost an,Daging ayam bagian dada di potong sesuai selera--6 siung Bawang merah--4 siung Bawang putih--Lada bubuk--Santan kental--Serai--jahe--lengkuas--penyedap rasa--Garam--Bumbu opor yg sdah jadi (bisa di dapat di pasar bagian bumbu dapur)--,"Ulek bawang merah, bawang putih, garam, jahe, dan kunyit sampai halus--Geprek lengkuas sama serai--Tumis bumbu halus, lalu masukkan lengkuas dan serai yg sudah di geprek tadi sampai harum--Masukkan santan dan lada. tambah air secukupnya untuk kuah--Masukkan daging ayam--Kecilkan api (sedang)--Icip-icip rasa--",5,/id/resep/4423442-opor-ayam-ala-anak-kost-an
Ayam goreng Cihuy,1/2 ayam--Bumbu ungkep ayam(ada dipasar) ^^--Minyak--,"Siapkan ayam cuci yg bersih lalu setelah selesai dicuci diungkep tambahkan air sampai air habis dimasak--Setelah selesai di ungkep, sediakan minyak lalu di goreng hingga matang--Silahkan mencoba^^--",2,/id/resep/4423637-ayam-goreng-cihuy
Sup Ayam Campur,"1 buah dada ayam (potong dadu)--2 sayap ayam (potong 4)--4 gelas air matang--1 buah kentang (kupas, potong dadu)--5 buah buncis (buang serat, potong memanjang)--2 buah wortel (kupas, iris bulat)--1/2 cangkir irisan kol--5 butir bakso sapi--6 butir telur puyuh--2 batang seledri--3 sdm minyak goreng--5 butir bawang merah--4 siung bawang putih--2 butir kemiri (sangrai sampai kekuningan)--2 ruas jari kunyit (bakar, kerat / buang sisa bakaran, geprek)--2 sdt lada putih bubuk--2 gelas air matang--1 sdt saus tiram--1 1/2 sdt garam--1 sdt kaldu ayam non MSG--1 sdt Mentega / margarine--","Didihkan air, setelah mendidih masukan potongan sayap ayam yang sudah di cuci bersih. Tambahkan seledri. Masak sampai harum, dan air menyusut menjadi 3 gelas. (Pastikan air benar2 mendidih sebelum memasukkan potongan ayam,--Haluskan bawang merah, bawang putih, kemiri. Panaskan Minyak, tumis bumbu halus, tambahkan lada & kunyit sampai harum & matang. Masukan ke dalam rebusan kaldu.--Tambahkan 2 gelas air matang, masukkan saus tiram & garam. Didihkan kembali, kemudian masukkan Potongan dada Ayam, telur puyuh & bakso, masak sampai matang.--Setelah potongan Ayam matang, tambahkan Irisan wortel & potongan kentang masak sampai setengah empuk, kemudian tambahkan buncis. Setelah buncis mulai matang, tambahkan irisan kol. Masak sampai semua matang.--Masukkan mentega/margarine. Tambahkan kaldu ayam. Aduk rata, koreksi rasa. Matikan Api. Sajikan hangat dengan irisan daun seledri.--",1,/id/resep/4423670-sup-ayam-campur
Chicken Katsu Saos Teriyaki,fillet Dada ayam--Bawang putih--Bawang bombay--Telur--Tepung beras (1/2 sendok)--Tepung roti--Tepung terigu--Tepung maizena (larutkan)--Saos teriyaki--Lada--Garam--,"Untuk membuat saosnya : 1. tumis bawang putih (cincang) dan bawang bombay. 2. tambahkan air hingga mendidih. 3. masukan saos teriyaki, sambil diaduk. 4. tambahkan larutan maizena, aduk hingga rata dan mengental. 5. masukan garam dan lada, sesuai selera--Bersihkan dada ayam, lalu di fillet--Siapkan 3 wadah untuk telur (beri lada sedikit), telung terigu + tepung beras (beri lada sedikit), tepung roti (beri lada sedikit)--Ayam fillet masukkan ke dalam telur--Lalu masukan ke dalam tepung terigu--Masukkan lagi ke dalam telur. lalu masukkan lagi ke dalam tepung terigu--Masukkan ke dalam telur--Lalu masukan ke dalam tepung roti hingga merata--Goreng dengan api kecil, angkat jika sudah kecoklatan--",6,/id/resep/4423735-chicken-katsu-saos-teriyaki
Nugget Ayam,"300 gr dada ayam--1 buah wortel (parut)--1/2 bawang bombay (rajang halus)--4 siung bawang putih (haluskan)--1 butir telur--1 kuning telur--3 sdm tepung terigu--1,5 sdm tepung tapioka--3 sdm tepung roti/panir--Bahan pelapis :--Putih telur--Tepung roti--","Masukkan potongan² kecil dada ayam ke food processor tambahkan telur..lalu haluskan--Setelah halus, masukkan bahan yg lain kemudian aduk sampai rata--Taruh adonan di loyang yg dilapisi kertas roti (kertas roti olesi minyak agar adonan tidak lengket)--Kukus selama 25menit--Setelah matang keluarkan dan potong--Celup tiap potongan ke putih telur lalu gulingkan lagi ke tepung roti--Goreng sebentar sampai warna kuning keemasan--Nugget siap disajikan dengan cocolan saos tomat atau sambal...yyuummii--",11,/id/resep/4423310-nugget-ayam
Ayam Panggang Teflon Bumbu Rujak,1/2 kg ayam bagian dada potong sesuai selera--2 batang serai ambil bagian putihnya--5 lembar daun jeruk--bumbu halus--1 ons cabai merah--5 cabai rawit/sesuai selera--4 siung bawang putih--9 siung bawang merah--1 sdt ketumbar bubuk--3 biji kemiri--1 sdm gula merah yg sudah disisir--secukupnya Garam--Minyak secukupnya untuk menumis--Margarin kurleb 1/2 sdm untuk memanggang--,Rebus ayam yg telah dicuci bersih hingga matang.--Haluskan bumbu dengan blender atau diuleg.--Tumis bumbu halus beserta daun jeruk dan serai hingga harum. Kemudian masukkan ayam yang telah direbus tadi tambahkan air rebusan ayam tadi secukupnya sebagai kaldu. Masak hingga bumbu menyusut dan mengental.--Panaskan teflon beri sedikit margarin agar tidak lengket.--Panggang ayam hingga terlihat sedikit gosong kurleb 10menitan.--Setelah dipanggang tambahkan bumbu yang masih tersisa.--Ayam panggang siap dinikmati dengan nasi hangat. Pasti lebih nikmat.--,5,/id/resep/4423309-ayam-panggang-teflon-bumbu-rujak
Gulai ayam bumbu padang,1 kg ayam--1 kelapa/santan--secukupnya Tahu--secukupnya Kentang--1 btg Daun serai--2 lbr Daun salam--1 lbr daun kunyit--Bumbu halus :--5 siung bawang merah--2 ruas jari Jahe--2 ruas jari kunyit--2 ruas jari lengkuas--1/2 sdt ketumbar--secukupnya Garam--,"Kelapa diperas sampai 3 kali/ santan yg sdh jadi--Giling semua bumbu halus--Geprek serai dan lengkuas--Masukkan semua bumbu dalam santai--Masak santan sampai mendidih sambil diaduk agar santan tercampur dan tidak pecah--Setelah santan mendidih, masukkan kentang dan ayam--Tunggu sampai ayam menjadi empuk dan diaduk sesekali--Masukkan tahu--Tunggu sampai ayam benar-benar empuk koreksi rasa--Gulai ayam siap dihidangkan--",6,/id/resep/4423378-gulai-ayam-bumbu-padang
Ayam lada hitam,"500 gr daging ayam fillet iris tipis--1/2 Paprika merah, iris tipis memanjang--1/2 paprika hijau, iris tipis memanjang--1 buah bawang bombai ukuran besar, iris memanjang--Bumbu rendaman:--2 sdm kecap manis--1/2 sdt minyak wijen--2 siung bawang putih, cincang halus--1/2 sdt merica hitam butiran, tumbuk kasar--Bumbu saus:--1 ruas jari jahe, iris tipis korek api--1 sdm saus tiram--1 sdt gula pasir--1/2 garam--1 sdt kaldu bubuk--1 sdm kecap manis--1/2 sdt tepung maizena, larutkan 50 ml air untuk pengetal--2 sdm minyak goreng untuk menumis--","Masukan daging dan bumbu rendaman aduk rata, simapan dilemari es minimal 30 menit--Panaskan minyak diwajan, masukan daging dalam wajan, aduk2 masak hingga daging matang, angkat sisihkan--Tumis bawang bombai & jahe hingga bawang bombai kecoklatan, masukan paprika aduk2,masukan tumisan daging ayam, garam, gula, saus tiram, kaldu bubuk, & sisa bumbu rendaman (jika ada) aduk rata--Masukan tepung maizena yg telah dicairkan, aduk2 sebentar angkat siap dihidangkan--Selamat mencoba 😊--",5,/id/resep/4422593-ayam-lada-hitam
Ceker sayap ayam pedas,1/2 kg ceker ayam--1/2 kg sayap ayap (potong menjadi 2 bagian)--5 siung bawang merah--3 siung bawang putih--1/4 ruas kunyit--1/4 ruas jahe--1/4 sdt merica--6 buah cabe merah keriting--6 buah cabe setan--2 lembar daun salam--2 buah daun bawang--secukupnya Air--secukupnya Garam--,"Rebus ceker dan sayap ayam yang sudah dibersihkan bersama daun salam untuk menghilangkan bau amisnya selama 1/2 jam. Setelah matang tiriskan--Kemudian haluskan bumbu2 diatas, setelah halus panaskan minyak untuk menumis bumbu2 yg sudah dihaluskan tadi. Lalu masukkan ceker dan sayap ayam yg sudah direbus tadi, aduk sampai rata kemudian tambahkan air secukupnya dan diamkan hingga bumbunya meresap.--Setelah bumbunya meresap sampai kuahnya berkurang. Kemudian tambahkan daun bawang yg sudah dipotong2 lalu angkat.--Ceker sayap ayam pedas siap disantap.--",1,/id/resep/4423023-ceker-sayap-ayam-pedas
Opor ayam,"1/2 ekor ayam negeri--Ketumbar--Kunyit--10 cabai merah rawit--2 siung bawang putih cuting--5 siung bawang merah--secukupnya Jahe--4 lembar daun salam--2 buah serai geprek--1 buah lengkuas geprek--2 buah kemiri--secukupnya Minyak--secukupnya Garam--Santan(sy pakai kelapa parut, sy ambil santannya aja)--","Rebus ayam yang sdh dibersihkan sebentar. Ulek ketumbar, kunyit, cabai rawit, bawang putih dan merah, kasih garam secukupnya, setelah halus ulek jahe dan kemirinya.--Selesai mengulek bumbu, panaskan wajan dengan minyak secukupnya.--Tumis bumbu yg sudah diulek tadi sampai tumisan matang dan harum.--Masukkan daun salam, serai dan lengkuas yang sudah di geprek.--Lanjut tumis lg, setelah wangi serai masukkan air sedikit saja. Tunggu sampai mendidih. Masukkan santan.--Setelah masukkan santan, masukkan ayam yg sudah direbus sebentar tadi. Aduk"" agar santan tidak pecah yya..--Kalau sy pakai mecin sedikit, icip"" rasa jika kurang garam boleh ditambah. Setelah matang angkat dan sajikan untuk keluarga..--",40,/id/resep/4423214-opor-ayam
2. Ayam Geprek,1/2 kg ayam potong--1 bks tepung bumbu ayam goreng--10 siung cabe merah--6 siung cabe rawit--3 siung bawang merah--3 siung bawang putih--1/4 minyak goreng--Garam penyedap rasa--,"Cuci bersih ayam yang sudah dipotong,--Lumurin ayam dengan garam dan lada hitam (kalau saya direbus dulu sebentar biar darahnya bener2 bersih)--Siapkan adonan kering dan adonan basah tepung ayam goreng--Masukan ayam ke adonan basah terlebih dahulu,setelah itu masukan ke adonan kering--Goreng ayam di minyak panas sampai bewarna kecoklatan--Ulek cabe beserta bawang,tambahkan garam dan sedikit penyedap rasa (bagi yg mau)--Setelah cabe hampir2 halus,geprek ayam diatas cabe yg udah dihaluskan tadi,ayam geprek siap disajikan--",8,/id/resep/4423344-2-ayam-geprek
Sate ayam home made gak pake ribett,1/4 kg daging ayam. Pilih bagian dada--3 siung bawang putih goreng--3 siung bawang merah rajang tipis--1 ons Kacang goreng--1 siung bawang putih haluskan--secukupnya Gula merah--secukupnya Kecap--secukupnya Garam--secukupnya Minyak--secukupnya Tusuk sate--secukupnya Arang--1 buah jeruk nipis--,Cuci bersih ayam.. Potong daging bentuk dadu kecil2 / sedang lalu tusuk sesuai selera boleh 4/5 potong daging beri perasan jeruk nipis biar tidak amis (sisah kan lemak ayam nya sedikit saja)--Siapkan arang nya..klo sudah terlihat bara nya ayam yang sudah bisa siap di bakar lalu beri olesan kecap yg di campur ulekan bawang putih terus bakar lagi.ulangi sampai matang dan selesai--Bumbu kacang nya.. Goreng kacang dan bawang putih lalu blend/ulek klo sudah halus.. Tumis bumbu beri minyak secukup nya tambahkan gula merah dan garam beri air secukup nya tambah lemak ayam tadi.. Aduk2 tes rasa dan klo sudah mengental matikan api nya(bumbu kacang akan terlihat berminyak dan gurih)--Siram sate ayam yg sudah matang dengan bumbu kacang tambah kan kecap secukupnya.. Terakhir beri persan jeruk nipis dan irisan rajang bawang merah.. Untuk yg suka pedes boleh buat sambal nya.. Klo aq ckup rajang cabe cawit aja.. Selamat mencoba.. Gak kalah sama yg di pinggir jalan.--Oh ya... 1/4 kg daging ayam kali ini ku potong2 bisa jadi 20 tusuk dengan isi tiap tusuk 4 potong daging ukuran sedang/kecil... Seperti di pict bun..--,2,/id/resep/4423069-sate-ayam-home-made-gak-pake-ribett
Balado ayam tahu,1 kg ayam--5 buah tahu putih--Bumbu A--5 siung bawang putih--2 cm jahe--1 buah jeruk nipis(ambil airnya saja)--secukupnya Garam--Bumbu B--1 ons cabe merah keriting--9 siung bawang merah--3 buah tomat--secukupnya Garam--1 buah jeruk nipis (ambil airnya saja)--,"Cuci ayam,lalu potong jd 8 potong.tahu perbiji dipotong jd 4.lalu beri perasan j nipis.--Haluskan bumbu A.tmbhkan air sedikit,campurkan ke ayam dan tahu,diamkan 5menit.lalu goreng tahu terlebih dahulu baru ayam,kalo sudah matang sisihkan dulu.--Haluskan bumbu B,tmbh garam.lalu masak pk minyak bekas goreng ayam td biar wangi ayamnya berasa.lalu beri perasan jeruk nipis.masak sampai bau cabenya hilang,sambil diaduk sekali"".kalo sudah matikan kompor lalu cabenya didinginkan.--Kalo cabenya sudah dingin baru campur sama ayam dan tahu yg sudah digoreng td--Kegunaan j nipis di bumbu A untuk menghilangkan amis,kegunaan j nipis dibumbu B untuk menghilangkan bau cabe.--Selamat mencoba😊😊😊😊--",3,/id/resep/4422803-balado-ayam-tahu
Lumpia ayam telur,1 bungkus kulit lumpia isi 25--1 telur (ambil putihnya utk lem)--Isi lumpia:--3 wortel iris kecil--6 lembar daun bawang--Sedikit ayam bagian dada cacah kecil2--4 telur ayam (rebus lalu iris tipis2)--Bumbu halus:--3 bawang putih--Sedikit merica bubuk--1 cm kencur--Bumbu:--Garam--Gula--Penyedap rasa--,"Iris wortel, ayam, daun bawang--Tumis bumbu halus sampe harum, lalu masukkan sayuran--Sambil menunggu layu masukkan sedikit kaldu ayam sedikit (klo gk ada gk pke kaldu jg gpp) lalu masukkan gula, garam, penyedap rasa..--Setelah matang tunggu sampai dingin--Lalu siapkan kulit dan diisi + irisan telur...gulung dan beri lem dri putih telur..next goreng--",0,/id/resep/4423095-lumpia-ayam-telur
Nasi Bakar Isi Ayam Tumis,"500 gr beras, cuci bersih--500 ml santan--2 siung bawang putih, iris halus--3 siung bawang merah, iris halus--3 lbr daun salam--1 batang serai, digeprek--secukupnya garam--3 sdm minyak goreng--Daun pisang untuk membungkus--lidi--isi:--200 gr filet ayam, potong dadu--1 buah wortel, potong dadu--2 buah cabai hijau besar, iris--2 buah cabai merah besar, (jika suka pedas pakai rawit merah)--2 siung bawang putih--1 batang daun bawang, iris--2 sdm kecap manis--garam--jika suka penyedap--3 sdm minyak goreng--100 ml air--","Panaskan minyak, tumis bawang merah, bawang putih, serai, daun salam sampai harum.--Masukan beras aduk2, lalu masukan santan dan garam aduk rata. masak sampai mendidih dan kering. Lalu kukus sampai nasi matang.--Untuk isi : tumis bawang putih, cabai sampai harum. Masukkan wortel dan ayam aduk rata. Tambahkan air. Masukkan penyedap rasa, kecap dan daunbawang, masak sampai kuah kering. Tes rasa jika sudah pas, angkat.--Lebarkan daun pisang, tata nasi kemudian taruh isian di tengah2, padatkan. gulung dan sematkan lidi disetiap sisinya. Lakukan sampai habis. Kemudian bakar sampai harum, angkat sajikan.--",8,/id/resep/4422609-nasi-bakar-isi-ayam-tumis
Ayam rica - rica kemangi,"1/2 kg ayam (ak bagian dada ga pake tulang) potong dadu--2 tomat iris--2 helai daun bawang, iris--1 jeruk nipis--1 bawang bombay, iris--1 ikat kemangi,siangi--Bumbu cemplung :--2 serai, geprek--2 cm lengkuas, geprek--2 daun salam, sobek--3 daun jeruk, sobek--Bumbu ulek :--2 bawang putih--3 bawang merah--2 kemiri--Garam--Gula--Kaldu--2 cm kunir--2 cm jahe--10 cabe mercon, sesuai selera--4 cabe merah keriting--Air--","Peras jeruk d atas ayam yg sudah d potong2, aduk.diamkan 15 menit,kukus ayam.--Tumis bombay hingga layu masukan bumbu ulek dan bumhu cemplung,tumis hingga harum.dan matang masukan ayam aduk hingga rata beri air.--Setelah meletup2 masukan kemangi dan daun bawang.--Sajikann panas panas segerr 😍😍--",45,/id/resep/4423311-ayam-rica-rica-kemangi
Nasi Ayam Katsu Sayuran,"2 buah Dada ayam fillet tanpa kulit dan tulang--Potong kotak : wortel, kentang, buncis. Rebus--1 bungkus tepung crispy--1 biji telur--2 siung bawang putih--4 siung bawang merah--2 sdt tepung maizena, larutkan sedikit air--secukupnya Saus tiram, garam, lada, Masako--","Dada ayam, kanan dan kiri. Lumuri dengan tepung crispy, lalu telur, kembali lagi ke tepung. Goreng hingga keemasan. Angkat jika dirasa matang, note : api kecil saja, takut tengah nya ayam belum matang--Geprek bawang putih dan bawang merah, tumis hingga harum, masukan garam, lada, gula, Masako secukupnya. Tambahkan air. Masukan rebusan wortel, buncis, dan kentang. Tunggu hingga matang, masukan maizena aduk2 sampai mengental kuahnya--Platting : nasi dikepal dengan mangkok, taruh ayam katsu dahulu, siram dengan kuah sayuran atasnya--Note : biasanya di resto, side dish nya wortel + kol di potong tipis2 diberi mayonaise atasnya. Tetapi karena saya tetap ingin keluarga saya makan sayur. Maka saya beri sayuran. Jika ingin diberi wortel+kol Monggo 😄😄--",5,/id/resep/4422501-nasi-ayam-katsu-sayuran
Steak ayam simple banget,fillet Ayam dada--1 btr telur--Tepung sajiku--Saos :--1 siung bawang putih--1/4 bawang bombay--Saos indofood extra pedas--Saori saos tiram--Secukupnya garam dam gula--Secukupnya air--Secukupnya tepung maizena (larutkan)--Tambahan :--Wortel--Kentang--,"Rebus ayam kemudia lumuri telur dan tepung. Goreng sampe kecoklatan tiriskan--Saos : tumis bawang putih tunggu sampe harum (dg api kecil) lalu beri air secukupnya. Tunggu agak mendidih. Kemudian masukan saos indofood,saos tiram,bawang bombay,gula dan garam, koreksi rasa. Lalu masukan tepung maizena (sedikit saja) tunggu sampe mengental dan mendidih. Matikan api--Tambahan : rebus wortel dan goreng ketang. Siap sajikan--",0,/id/resep/4334752-steak-ayam-simple-banget
Creamy herbs chicken,1/2 kg ayam fillet--100 ml Lowfat milk--secukupnya Olive oil--1 sdt garam--1 sdt daun thyme--1 sdt daun parsley--1 sdt rosmary--3 siung bawang putih cincang halus--secukupnya Pepper--2 sdm keju parmesan--,"Lumuri daging ayam dengan garam dan lada. Grill dgn olive oil. Sisihkan--Tumis bawang putih hingga harum, masukan daun thyme,rosemary, dan susu,tunggu hingg mendidih, masukan ayam& keju. Jadi.. taburi dengan parsley--",6,/id/resep/4402152-creamy-herbs-chicken
Ayam Saus Ngohiong,"100 gr daging ayam (iris kecil)--60 gr tepung terigu--20 gr tepung maizena--50 ml air--secukupnya Garam,merica--Bahan saus:--2 siung bawang putih cincang--3 buah cabai rawit merah (iris serong)--2 batang daun bawang--1 buah bawang bombai (iris panjang)--2 sdm bumbu ngohiong--2 sdm saus cabai--1 sdm saus tiram--1 sdm kecap manis--100 ml air--secukupnya Garam, merica--","Campur tepung terigu, maizena, garam, merica dan air sampai rata dan membentuk adonan kental. Masukkan potongan ayam. Goreng hingga matang. Sisihkan.--Tumis bawang putih cincang dan separuh irisan bawang bombai hingga harum. Masukkan cabai.--Tambahkan saus tiram, saus sambal, kecap manis, bumbu ngohiong, garam dan merica. Aduk rata. Tambahkan air koreksi rasa.--Masukkan sisa potongan bawang bombai dan daun bawang. Tambahkan ayam yang sudah digoreng. Aduk sebentar sampai rata. Angkat.--Ayam saus ngohiong siap disajikan bersama nasi putih hangat. 😀--",2,/id/resep/4422793-ayam-saus-ngohiong
Risol Ayam Jagung Manis Pedas,Bahan isian:--3 buah jagung manis(disisir)--2 buah wortel (potong dadu kecil)--1/2 kg ayam--1 tangkai daun bawang dan 2 seledri(potong kecil2)--1 butir bawang bombay--3 sendok terigu(dilarutkan agak encer)--Saos sambal dan tomat--Kulit lumpia(sdh jadi)--Tepung roti--4 butir telur--Bumbu isian:--5 siung bawang merah(iris kecil--4 siung bawang putih(iris kecil--secukupnya Merica bubuk--1 sendok gula pasir--secukupnya Royco--secukupnya Garam--Minyak goreng--,"Rebus ayam dengan diberi merica bubuk dan garam selama 20 menit.Setelah matang tiriskan.Tunggu sampai dingin,suwir2 dan buang kulit dan tulangnya.--Tumis bawang merah dan putih dengan sedikit minyak sampai harum.Masukkan jagung manis,wortel,daun bawang dan seledri,ayam.Beri sedikit air.Masukkan merica,gula pasir dan garam.Aduk sebentar,kemudian masukkan larutan terigu.Tunggu sampai bahan isian mengental sambil diaduk.Angkat,tunggu sampai agak dingin.--Siapkan kulit lumpia,isi kulit dg bahan isian,taburi dg bawang bombay serta saos sambal dan tomat.Lipat dan masukkan ke kocokan telur.Gulingkan pada tepung roti.--Panaskan minyak,--Goreng risol sampe kuning kecoklatan.Angkat,tiriskan--Risol siap dinikmati.Hmm nyummy--",9,/id/resep/4422826-risol-ayam-jagung-manis-pedas
Ayam Rica Kemangi,"5 potong Ayam--1 ikat daun kemangi--2 butir kemiri--5 buah cabe rawit merah--5 siung bawang merah--2 buah bawang putih--1 ruas jahe--1 buah sereh (ambil bagian putihnya)--secukupnya Kaldu jamur--secukupnya Garam, gula, lada & kecap--2 lembar daun jeruk (iris kecil-kecil)--","Rebus ayam sebentar buang buih2 airnya--Haluskan: bawang merah, bawang putih, kemiri, cabe, jahe dan sereh.--Tumis bumbu halus, setelah berbau harum masukkan daun jeruk. Beri air secukupnya (kurleb 1 gelas).--Masukkan ayam, masukkan gula garam lada kaldu jamur dan kecap. Biarkan sampai ayam matang dan kuah menyusut.--Sebelum diangkat masukkan daun kemangi. Aduk sebentar. Angkat dan sajikan--",32,/id/resep/4422903-ayam-rica-kemangi
Nugget ayam keju+sayur no msg,500 gr Daging Ayam tanpa tulang--4 sdm Tepung Terigu--1 sdm Tepung Tapioka--2 btr Telur Ayam--secukupnya Keju parut--1 kuntum Brokoli cincang halus (optional bisa diganti wortel atau yg lainnya)--bumbu halus :--4 siung Bawang Putih--3 Siung Bawang Merah--1 sdt Merica--secukupnya garam--bahan pelapis :--150 gr Tepung panir--1 btr Telur Ayam--secukupnya Tepung terigu--,"Giling daging ayam + telur sampai benar2 halus (tambahkan air sedikit bila perlu)--Campur rata ayam giling, bumbu halus, keju, sayuran, garam dan tepung--Masuk kan di cetakan lalu kukus dan jangan lupa di kasih serbet diatas panci lalu tutup,masak kurleb 15-20 menit--Setelah matang, angkat dan dinginkan. Lalu potong sesuai selera--Siap kan tepung terigu dan telur kocok,lalu balur kan nugget yg sudah di potong2 ke terigu,lalu celup kan satu per satu ke telur,setelah itu balur kan ke tepung panir--Lalu goreng hingga matang, selebihnya bisa disimpan di freezer ya moms untuk stok--",15,/id/resep/4423068-nugget-ayam-kejusayur-no-msg
Onigiri ayam enak gak pake bohong,"Bahan Nasi :--secukupnya Nasi putih yg sudah didingin kan--secukupnya Minyak wijen--Garam/penyedap rasa (aku maggi)--2 lbr nori disobek kecil2--1 sdm Ayam suir--Bahan isian :--1 potong dada ayam tanpa tulang--1 siung bawang putih (opsional, aku 1stengah)--1 sdt merica (opsional)--Sedikit garam/penyedap rasa--Kecap manis--1 sdm Minyak wijen (untuk menumis)--","Siapkan semua bahan, masukkan nasi kedalam wadah agar cepat dingin--Rebus ayam kurleb 15menit, air rebusan dikasih penyedap dikit, ayam nya dilumuri dengan cuka putih beberapa tetes lalu kasih garam dapur seperlunya. (Aku ngerebusnya pas waktu malam, buat nya pagi)--Suir2 lah dada ayam yg sudah matang hingga halus, bagi 2 untuk campuran nasi--Haluskan bawang dan merica, tumis dgn api kecil lalu masukkan ayam suir nya, aduk aduk sebentar masukkan kecap manis dan garam tambah kan air sedikit masak hingga menyusut--Sementara menumis, campurkan nori yang sudah di sobek kecil2, garam dan minyak wijen sedikit demi sedikit kedalam nasi, aduk hingga semua bahan merata--Angkat isian ayam yg sudah matang, bulat2 nasi dan isi kan kedalam nasi yg sudah dicampurkan bahan lain (membulat2 nasi tangan harus dalam keadaan basah biar nasi tdk nempel2)--Pisahkan Onigiri ke piring lain, lalu platting.--Onigiri sederhana alias lemper jepang yg ancur2an bentuknya ini siap dinikmati, bener2 enak gak pakai bohong 😆😍--",6,/id/resep/4422205-onigiri-ayam-enak-gak-pake-bohong
Sop ayam simple,"1 tangkai brokoli--1 buah wortel--1 batang daun bawang--4 potongan kecil ayam--3 siung bawang putih haluskan--1/2 sdt garam--Secukupnya pala,merica bubuk--Secukupnya kaldu bubuk(jamur/ayam)--","Cuci bersih ayam. Potong wortel, brokoli, daun bawang. Rebus ayam dan wortel dengan air secukupnya (sy sekitar 750 ml) setelah mendidih akan keluar buih,buang buih/kotoran.--Masukan bawang putih lada dan pala serta garam. Tambahkan brokoli dan daun bawang. Masak beberapa menit hingga brokoli matang. Tambahkan kaldu jika diperlukan. Koreksi rasa,sajikan.--",36,/id/resep/4422589-sop-ayam-simple
Chicken Wings,"1 kg sayap ayam, cuci bersih, potong2--Bumbu rendam/marinasi:--4 sdm kecap manis--4 sdm saus tiram--2 sdt minyak wijen--2 sdt lada hitam bubuk--2 sdt lada putih bubuk--4 sdm madu (sy ga pake, lagi ga ada)--1 sdm gula palem--2 sdt cabe bubuk (sesuai selera)--1 sdt bawang putih bubuk--","Campur & aduk rata semua bahan marinasi dengan ayam. Taruh dalam wadah, tutup rapat. Simpan di kulkas semalaman--Goreng dalam minyak banyak & panas sedang yg sebelumnya sdh dipanaskan (bisa dipanggang suhu 180 derajat selama 20 menit)--Angkat dan sajikan--Dinikmati dgn pasta akan lebih mantap lagi--",8,/id/resep/4422598-chicken-wings
Kentucky ayam mozarella,1/4 ayam potong--Tepung terigu (saya pakai sasa)--Tepung maizena--Lada bubuk (saya pake lada'ku)--Garam--Keju mozarella--secukupnya Bawang putih dan merah--secukupnya Cabai--,"Cuci ayam yang sudah dipotong lalu tiriskan dan beri garam dan lada bubuk--Siapkan tepung basah: tepung terigu campur dengan tepung maizena campur dengan air (jangan sampai encer)--Tepung kering sama seperti tepung basah tapi jangan diberi air (saya beri sedikit boncabe)--Lumuri ayam dengan tepung basah terlebih dahulu kemudian ke tepung kering--Siap untuk digoreng, angkat bila warna sudah kecoklatan--Panaskan keju mozzarella (taruh mozarella ke wadah plastik dan panaskan dengan panci yang berisi air)--Untuk sambal: ulek bawang merah dan putih, cabai, beri sedikit garam dan gula. Untuk menambah cita rasa beri jeruk sambal yang ukurannya kecil--Sajikan ayam dengan diolesi sambal dan berilah mozarella yang sudah dipanaskan--Siap untuk dimakan😊😊😊--",5,/id/resep/4422374-kentucky-ayam-mozarella
Soto Ayam Ceker Bumbu Koya,"1/4 Dada Ayam--1/2 kg Ceker--2 Ekor tulangan Ayam--1 Papan Bihun Jagung (rendam)--1 buah Kol (iris)--2 Jeruk Nipis (belah jadi beberapa bagia)--1 Tangkai Daun Bawang (iris)--1 Tangkai Daun Seledri (iris)--Cabai (sambel, direbus)--kecap bango--2,5 liter air--bumbu--5 Siung Bawang Merah--3 Siung Bawang Putih--secukupnya Lada--secukupnya Ketumbar--Secukupnya Jinten--1 Ruas Jahe--1 Ruas Kunyit--1 Ruas Lengkoas (geprek)--3 Batang Sereh (geprek)--5 Lembar Daun Jeruk--3 Lembar Daun Salam--garam--penyedap--bumbu Koya--3 butiir bawang putih iris--secukupnya kerupuk udang (saya kerupuk nasi uduk)--","Ulek bawang merah, bawang putih, lada, ketumbar, jinten, jahe, kunyit sampe halus--Tumis bumbu halus sampe wangi, masukan salam, sereh, lengkoas, daun jeruk, salam sampai aga kering masukan Ayam dan ceker. Lalu beri Air. Tambahkan garam dan penyedap. Masak sampe ayam empuk.--Setelah matang, tiriskan ayam. Lalu di goreng, suir-suir--Bumbu Koya. Goreng bawang putih yg diiria dan kerupuk. Matang di uleg bawang putih dengan kerupuk--Campurkan Kol, bihun jagung, daun bawang, daun seledri. Taburi ayam suir, dan bumbu koya. Tuang air soto dan ceker. Perasi jeruk nipis, sambel, dan kecap. Soto Ceker Ayam siap dihidangkan--",4,/id/resep/4422479-soto-ayam-ceker-bumbu-koya
