Title,Ingredients,Steps,Loves,URL
Perkedel tahu simple enak,"2 tahu cina--2 batang daun bawang (cuci bersih, iris halus)--2 batang seledri (cuci bersih, iris halus)--3 siung bawang putih (cuci bersih, iris halus)--4 siung bawang merah (cuci bersih, iris halus)--5 sdm tepung terigu--2 butir telur--Garam, Lada, penyedap (secukupnya)--","Cuci dan hancurkan tahu di wadah, masukkan semua bahan, aduk rata--Siapkan minyak agak banyak, biarkan panas, goreng adonan masing2 sesendok dengan api kecil, sampai kecoklatan--Sajikan bersama cabe rawit--",5,/id/resep/4283177-perkedel-tahu-simple-enak
Sambel Goreng Tahu Tongkol,"1/2 kg tongkol kukus (pindang tongkol) potong2--10-15 tahu pong, potong jadi 2--1 lt santan sedang--2 cabe merah besar, iris serong--2 cabe ijo besar, iris serong--1 ruas jahe, memarkan--1 ruas laos, memarkan--1 batang serai, ambil putihnya, memarkan--2 lembar daun salam--2 lembar daun jeruk--1 sdt gula merah--secukupnya Garam--bumbu halus :--6 bawang merah--3 bawang putih--3 kemiri bakar--1/2 sdt ketumbar bulat--2 cm kunyit tua--3 cabe rawit--3 cabe merah besar--","Goreng ikan tongkol setengah matang, sisihkan--Tumis bumbu halus sampai wangi--Masukan jahe + laos + serai + cabe besar merah hijau + daun salam + daun jeruk, aduk rata--Tuang santan, aduk jangan sampai pecah. Tambahkan garam + gula merah, aduk & tes rasa--Masukan ikan tongkol + tahu pong, didihkan sekali lagi--Angkat & sajikan..--",17,/id/resep/4281960-sambel-goreng-tahu-tongkol
Model tahu,Bahan model :--250 gram udang segar dibersihkan lalu digiling--250 gram tepung tapioka--1 butir telur ayam--1 bungkus royco ayam--4 buah tahu putih (digoreng terlebih dahulu dibagi 2)--1 liter air untuk merebus model--Sedikit minyak dan garam untuk tambahan saat merebus model--Bahan kuah :--7 ekor  Udang segar ukuran sedang--5 siung bawang putih--secukupnya Ketumbar--secukupnya Lada--secukupnya Garam--1 bungkus Royco ayam--1 liter  Air matang untuk kuah--secukupnya Daun sop--secukupnya Daun bawang--Bawang goreng--,"Bersihkan udang untuk bahan dasar modelnya mom's..giling menggunakan blender atau alat giling daging--Masukkan ke wadah udang gilingnya..tambahkan Royco dan telur, aduk rata menggunakan centong nasi (agar tidak keras), masukkan tepung tapioka sedikit demi sedikit sampai adonan Kalis..tapi jangan terlalu keras--Bagi adonan menjadi 7 bagian, pipihkan adonan..masukkan tahu yang sudah digoreng, lalu tutup kembali adonan--Siapkan air untuk merebus model, tambahkan sedikit minyak makan dan garam, begitu mendidih masukkan model tahunya. Rebus sampe mengapung(menandakan sudah matang sampai dalam), sisihkan terlebih dahulu--Buat kuah modelnya ya mom's...haluskan bawang putih,ketumbar,lada, dan garam--Tumis bumbu halus dengan sedikit minyak makan, begitu harum tambahkan air matang--Masukkan udang segar yang sudah dibersihkan--Setelah mendidih tambahkan daun sop, daun bawang, dan bawang goreng, serta Royco ayam, masukkan kembali modelnya kedalam kuah ya mom's--Sajikan selagi hangat--",2,/id/resep/4282987-model-tahu
Tahu Cabe Garam,2 potong tahu putih--7 cabe rawit--2 bawang putih--secukupnya royko--secukupnya garam--secukupnya minyak goreng--,"Iris tahu putih, goreng hingga setengah matang.--Haluskan cabe rawit, bawang putih, royko dan garam.--Tumis bumbu tadi kemudian masukkan tahu.--Cek rasa dan sajikan (tambahkan bawang merah goreng jika suka).--",3,/id/resep/4282696-tahu-cabe-garam
Tahu kecap,"10 buah tahu pong--2 lembar daun jeruk--3 sdm kecap manis--Secukupnya garam, gula, penyedap rasa--Secukupnya air--Minyak goreng untuk menumis--Bumbu halus :--1/2 sdt merica--2 siung bawang putih--4 siung bawang merah--","Tumis bumbu halus hingga harum, masukkan tahu pong dan beri air sedikit--Tambahkan kecap, daun jeruk, garam, gula dan penyedap rasa sambil koreksi rasa--Masak hingga bumbu meresap--",12,/id/resep/3975853-tahu-kecap
Tahu Krispy,10 buah tahu putih--1 siung Bumbu halus :--1 siung bawang putih--1 sdt garam--sejumput ketumbar--1/2 ruas jari kunyit (opsional)--,"Bumbu halus diberi sedikit air.--Tahu di potong silang ditengah tp jgn sampai putus.--Rendam tahu sebentar.--Goreng diminyak panas. Dibolak balik biar kering sampe dalem.--Matang. Angkat. Tiriskan.--Balik tahu, bagian dalam diluar, bagian luar didalam.--Goreng sampai kering.--",10,/id/resep/1313196-tahu-krispy
Perkedel tahu,7-10 potong Tahu--Bawang merah--Bawang putih--Lada--Pala--sedikit  Bubuk kayu manis--Daun bawang+sop--Garam--2 butir Telur--2 sdm Tepung bumbu--,"Blender bawang merah,bawang putih,lada,pala, garam, dan telur--Iris kasar daun bawang+sop--Hancurkan tahu kemudian campur bumbu no.1 dan 2--Masukkan ke dalam kulkas sekitar 15menit--Panaskan minyak, setelah panas kecilkan api ke mode sedang. Bentuk perkedel dan goreng.--Jangan dibolak-balik agar tidak hancur.--Setelah berwarna kecoklatan, angkat dan tiriskan. Perkedel tahu siap dihidangkan.--",6,/id/resep/4282173-perkedel-tahu
Bola bola tahu,5 potong tahu putih--4 sdm tepung terigu--Secukupnya garam/ penyedap rasa--2 batang daun bawang--Isi :--3 buah bakso--secukupnya Keju--Bahan pelapis :--Secukupnya Tepung roti / tepung panir--1 buah telur--,"Hancurkan tahu menggunakan sendok, iris halus/kasar daun bawang--Campurkan tahu yg sudah di hancurkan dengan daun bawang garam/penyedap rasa dan tepung terigu--Bentuk adonan menjadi bulatan kecil/sedang (sesuai selera)--Potong dadu bahan isian--Masukkan bakso/keju kedalam adonan--Siapkan telor dan tepung panir untuk bahan pelapis, pertama adonan di celupkan ke telur lalu di baluri tepung panir--Setelah di lapisi bola tahu bisa disimpan sebentar di freezer agar lebih merekat--Goreng dengan api kecil sampai berubah warna agak kecoklatan, bola bola tahu siap di sajikan--",6,/id/resep/2200516-bola-bola-tahu
Tahu Bacem,"1/2 bungkus tempe (tempe bungkusan daun pisang)--10 buah tahu kulit--3 lembar daun salam--1 ruas lengkuas, geprek--100 ml air kelapa--1/4 kg gula jawa--500 ml air--Kecap manis, garam, secukupny--Bumbu halus :--8 siung bawang merah--3 siung bawang putih--4 butir kemiri--1 sdm ketumbar bubuk--","Haluskan bumbu halus, lalu tumis hingga wangi. Kemudian masukkan tahu dan tempe--Tambahkan air kelapa, air putih,daun salam, dan lengkuas. Aduk2 sampai tercampur rata--Masukkan gula jawa, garam, dan kecap manis secukupnya. Aduk2 lalu tes rasa--Rebus hingga air menyusut. Sesekali d aduk biar merata bumbunya--Setelah matang angkat dan tiriskan. Bisa langsung d nikmati ato d goreng dlu pake minyak sedikit, hasilny juga enak. Jadi kyk d bakar gtu kan 😀--",3,/id/resep/4282377-tahu-bacem
Tahu Cabe Garam,3 pcs tahu cina--1 bungkus tepung sajiku serbaguna--10 cabai merah--3 sendok bawang putih cacah halus--,"Cuci tahu cina, kemudian potong dadu.--Balurkan tepung sajiku ke atas tahu, disini saya tidak menambahkan air ke dalam tepung karna tekstur tahu cina sudah basah.--Panaskan minyak & tambahkan garam sedikit ke dalam minyak agar tahu terasa asin ketika digoreng.--Tumis bawang putih sampai kecoklatan, masukkan potongan cabai merah & masukkan tahu kemudian aduk sampai merata.--Tahu cabe garam siap disajikan.--",6,/id/resep/4282532-tahu-cabe-garam
Tahu isi mie 🍝 & sayur crispy,10 buah tahu Sumedang (ini yg besar)--Boleh pake tahu kopong--Untuk isian :--2 ons wortel--1/4 tauge--1 lembar mie jagung--Daun bawang & seledri--Bumbu yg dihaluskan:--5 siung bawang merah--3 siung bawang putih--1 sdm merica bulat (ladaku jg bisa)--2 buah kemiri--2 sdt garam--1 sdt gula pasir--Bahan adonan:--1 bungkus tepung sajiku--1/4 kg tepung terigu--secukupnya Air--Minyak untuk menggoreng--,"Potong tahu menjadi 2 lagu goreng dalam minyak panas. Setelah dingin gunting bagian atasnya. Jadilah tahu kopong.--Untuk isian : cuci tauge, daun bawang & seledri (iris tipis) sisihkan. kupas wortel, cuci lalu parut ini pake parutan keju ya--Didihkan air untuk merendam mie jagung. Rendam selama 3 menit lalu tiriskan.--Setelah semua sudah siap haluskan bumbu.--Panaskan wajan beri 3 sdm minyak goreng, masukkan bumbu halus tumis hingga matang lalu masukkan mie dan sayuran td. Beri garam dan gula. Tumis hingga matang taburkan irisan daun bawang & seledri td (jangan beri air ya) aduk aduk.--Setelah isian dingin ambil tahu kopong nya lalu masukkan sedikit demi sedikit hingga penuh.--Campurkan bahan adonan beri sedikit garam lalu tambahkan air aduk rata, jangan terlalu encer.--Panaskan minyak. Minyak harus banyak ya. Celupkan tahu yang sudah diisi kedalam adonan. Lalu goreng hingga berwarna kuning kecoklatan. Angkat tiriskan.--Ini dia sudah jadi... Selamat mencoba--",4,/id/resep/4282064-tahu-isi-mie-%F0%9F%8D%9D-sayur-crispy
Tahu tempe bacem,1 papan tempe potong2 sesuai selera--10 buah tahu--Air kelapa--6 bj asem--10 Bawang merah iris tipis--5 Bawah putih iris tipis--1 sdm ketumbar bubuk--Daun salam--Lengkuas--secukupnya Gula merah--Garam dan penyedap--secukupnya Air--,Siapkan panci dan tuang air kelapa dan air secukupnya--Tata tahu dan tempe didlm panci yg berisi air--Masukan irisan bawang merah.bawang putih.ketumbar.daun salam dan lengkuas--Didihkan sambil ditambahkan gula garam dan penyedap dan bji asam--Masak tanpa diaduk hingga air menyusut jangan lupa untuk tes rasa--Bila air sdah menyusut bisa lgsg digoreng ato bisa pindahkan dlm wadah dan simpan dlm lemari es--,8,/id/resep/4282036-tahu-tempe-bacem
Sambal balado tahu telur,4 butir telur--3 buah tahu. Potong jd 6 bagian--10 buah cabe merah--4 buah cabe rawit--2 siung bawang putih--5 siung bawang merah--1 buah tomat kecil. Potong kecil2--secukupnya Garam dan gula--Air--Minyak goreng--4 butir telur--3 buah tahu. Potong jd 6 bagian--10 buah cabe merah--4 buah cabe rawit--2 siung bawang putih--5 siung bawang merah--1 buah tomat kecil. Potong kecil2--secukupnya Garam dan gula--Air--Minyak goreng--,"Goreng telur dan tahu--Haluskan cabe, bawang merah, bawang putih--Panaskan minyak. Tumis bahan2 yg sudah dihaluskan. Tumis sampai matang lalu masukkan tomat yg sudah dipotong2.--Tambahkan air, garam dan gula secukupnya. Aduk hingga merata--Masukkan telur dan tahu. Aduk hingga merata--Sambal balado tahu telur siap dihidangkan.--Haluskan cabe, bawang merah, bawang putih--Panaskan minyak. Tumis bahan2 yg sudah dihaluskan. Tumis sampai matang lalu masukkan tomat yg sudah dipotong2.--Tambahkan air, garam dan gula secukupnya. Aduk hingga merata--Masukkan telur dan tahu. Aduk hingga merata--Sambal balado tahu telur siap dihidangkan.--",4,/id/resep/4282182-sambal-balado-tahu-telur
Tahu Kecap Kental Pedas,5 buah tahu--4 sdm kecap manis--4 siung bawang merah--1 siung bawang putih--4 buah cabe merah kriting--2 buah cabe lombok--1 sdt tepung maizena--1 sdt gula pasir--1 sdt penyedap rasa--Sejumput garam--,"Potong-potong tahu menjadi dadu--Haluskan cabe merah kriting, bawang merah, dan bawang putih--Iris kasar cabe lombok--Siapkan tepung maizena--Panaskan minyak dalam wajan, tumis cabe lombok iris dan bumbu yang sudah dihaluskan tadi. Tunggu sampai bumbu matang dan tercium bau harum--Campurkan sedikit air kedalam tepung maizena--Setelah bumbu tercium harum, masukkan tepung maizena yang sudah dicairkan--Masukkan tahu kedalam bumbu dan tambahkan kecap, garam, gula, dan penyedap rasa sambil icip-icip rasa ya bun. Tunggu hingga matang.--Tahu Kecap Kental Pedas siap dihidangkan 😗--",57,/id/resep/4272616-tahu-kecap-kental-pedas
Kuah Ayam Tahu ala Mommy Kath,200 gr dada ayam fillet - cincang--5 siung bawang putih--4 lembar bawang prei--3 cm jahe--5 sdm minyak wijen--Secukupnya garam--Secukupnya merica--Secukupnya gula--Minyak untuk menumis--,"Tumis bawang putih yg sudah dicincang bersama jahe (enakan diparut) hingga harum--Masukan ayam yg sudah dicincang, tambahkan minyak wijen, garam, gula, merica. Test rasa--Setelah masak, tambahkan air (mgkn lebih enak air kaldu ayam yah - tulang ayam kampung direbus).--Setelah mendidih masukan tahu yg dipotong dadu--Setelah dibiarkan mendidih beberapa saat, masukan bawang prei...--Untuk sambal kecap; potong2 cabe rawit + kecap asin....--",2,/id/resep/4281968-kuah-ayam-tahu-ala-mommy-kath
Tahu Cabe Garam,15 buah tahu ukuran kecil--1 bungkus tepung bumbu sajiku--4 buah bawang putih--4 buah bawang merah--1 buah cabe merah--3 buah cabe rawit merah--1 gagang  bawang daun--Garam--,"Tahu diiris sebesar dadu lalu di masukan tepung bumbu--Goreng tahu dengan matang tapi jangan sampai kering, selagi menggoreng Iris bahan--Setelah masak tahu, sediakan tempat masak dengan minyak cukup untuk menumis--Masukan bawang terlebih dahulu Baru cabai dan bawang daun hingga terlihat sedikit masak--Masukan tahu disatukan dan aduk aduk dengan bumbu hingga matang--",0,/id/resep/4281947-tahu-cabe-garam
Semur ayam tempe tahu,1/2 kg ayam--4 potong tempe--4 potong tahu--1 bh bawang bombay--3 lbr daun salam--2 bh sereh--Bumbu yg di haluskan:--6 bh cabe merah--3 bh bawang putih--6 bh bawang merah--2 cm jahe--2 cm lengkuas--Garam--Gula--Kecap manis--Minyak utk menumis--,"Terlebih dahulu goreng ayam, tempe dan tahu setengah mateng.--Tumis bawang bombay sampai harum--Masukan bumbu yg di haluskan td beserta serah dan daun salam--Kemudian tambahkan air dan kecap secukupnya sampe mendidih--Terakhir masukan ayam tempe dan tahu. Setelah bumbu meresap angkat.--",11,/id/resep/4246247-semur-ayam-tempe-tahu
Tahu Telor,"2 buah Tahu Putih,potong kotak2/bisa lgsg di hancurkan dgn garpu--3-4 butir Telur,tergantung besar kecilnya tahu ya--150 gr Kacang,digoreng--15 buah Cabe rawit,kepedasan bs disesuaikan sendiri--1 siung Bawang putih,goreng sebentar--Daun seledri (optional) di uleg dgn bumbu--Kecap,secukupnya--Minyak untuk menggoreng--","Campur Tahu dan Telur kedalam wadah,aduk2 beri sedikit garam dan penyedap.. Lalu goreng dgn takaran 1 sendok sayur (apabila adonan pecah kalian bs tambahkan telur,karna ukuran tahu beda2)--Untuk Bumbu : siapkan cobek,masukan kacang yg telah digoreng td dgn cabe,seledri dan bawang jgn lupa beri sedikit garam.. Uleg sampe bumbu menjadi halus--Tambahkan sedikit air sampe adonan cukup kekentalan nya,setelah itu beri sedikit kecap (kemanisan bs disesuaikan sendiri)--Tata tahu telur dan siram dgn bumbu kacang td,taburi daun bawang dan siap untuk di nikmati😋👌--",21,/id/resep/4281667-tahu-telor
10. Bali telur tahu tempe,5 butir telur ayam (rebus terlebih dahulu lalu goreng)--1 kotak tahu--1 kotak tempe--2 buah tomat--2 lembar daun jeruk--2 lembar daun salam--1 cm ruas lengkuas--100 ml air--3 sdm kecap manis--Bumbu halus--5 siung bawang merah--3 siung bawang putih--5 buah kemiri--7 biji cabe rawit--5 biji cabe merah besar--1 sdt terasi--secukupnya Garam--secukupnya Gula pasir--secukupnya Penyedap rasa--secukupnya Minyak goreng--Bahan tambahan--Bawang merah goreng--,"Potong tahu dan tempe dgn ketebalan -+1cm lalu goreng setengah matang setalah itu tiriskan--Panaskan wajan dan tambahin sedikit minyak untuk menumis masukkan bumbu halus, lengkuas, daun salam dan daun jeruk tunggu hingga harum--Setelah harum masukkan tahu, tempe dan telur yg sudah di goreng tadi--Tambahkan air, penyedap rasa. Kecap manis, gula dan garam lalu koreksi rasa--Tunggu hingga bumbu meresap dan air nya mulai menyusut lalu matikan api--Siap disajikan dgn tambahan taburan bawang goreng--",8,/id/resep/4281974-10-bali-telur-tahu-tempe
Tumis tahu sosis telur puyuh kecap pedass,1/4 kg telur puyuh cuci brsih lalu direbus--6 buah tahu cuci sbntar potong kecil2 goreng--4 buah sosis iris2--Bahan bumbu iris:--2 buah tomat--10 cabe rawit--3 siung bawang putih--3 siung bawang merah--4 sdm kecap manis--Gula garam--,Cuci smua bumbu..iris2.--Telur puyuh direbus..tahu digoreng 1/2 matang..sosis iris2..--Panaskan minyak api sedang..tumis smua bumbu..lalu masukkan sosis..aduk2...telur puyuh dan tahu..aduk rata..beri gula garam aduk ra...--Masukkan 1/2gelas air..aduk2 sampe kuahx sdkit mengering trakhir masukkan kecap manis.. slmt mncoba--,10,/id/resep/4281783-tumis-tahu-sosis-telur-puyuh-kecap-pedass
Oseng kikil tahu cabe,1/2 kg kikil(potong kotak)--3 buah tahu kuning(potong2lalu goreng)--5 buah cabe bendot--Bumbu halus:--4 btr kemiri--3 siung bawang putih--4 btr bawang merah--1 ruas jahe--Bumbu yng di iris:--Daun bawang--1 ruas lengkoas--1 buah tomat--Gula pasir--Garam--Penyedap rasa--Kecap--,"Tumis bumbu halus,dan bumbu yng di iris sampai mateng,lalu tambahkan air sedikit tunggu sampai mendidih--Masukan tahu,kikil dan cabe bendot--Lalu tmbhkan garam,gula,penyedap dan kecap,tunggu sebntr lalu koreksi rassa jika sdh pas matikan kmpor.--",9,/id/resep/4281981-oseng-kikil-tahu-cabe
Udang Tahu Cabe Garam,"15 ekor udang uk besar, bersihkan--1 bh tahu putih kotak--1 bks tepung serbaguna--Bumbu marinate:--secukupnya Asam Jawa--1 sdt garam--1/2 sdt merica--Bumbu cabe garam:--5 siung bawang merah, cincang kasar--6 siung bawang putih, cincang kasar--2 bh cabe merah besar, iris miring--15 bh cabe rawit, iris miring--1 btg serai, memarkan--2 cm jahe, memarkan--1 Batang daun bawang--secukupnya Gula, garam, merica--Minyak goreng--","Potong tahu dan kupas udang. Setelah dicuci bersih, marinate udang selama 15 mnt--Goreng udang dan tahu dg tepung serbaguna--Tumis bumbu cabe garam hingga sedikit kering. Tes rasa--Setelah bawang menguning, masukkan udang dan tahu--Tumis hingga bumbu meresap. Tes rasa, angkat, sajikan dg nasi hangat.--Selamat mencoba--",6,/id/resep/4281136-udang-tahu-cabe-garam
Udang tahu balado,Udang--tahu putih (di goreng dulu)--Bumbu balado (beli jadi)--1 Bawang bombay--4 Bawang merah--3 Bawang putih--1 buah tomat--5 cabe rawit--2 gelas air putih--,"Iris bawang merah, putih, bombay. Potong 4 jadi 3 bagian, potong serong cabe rawit--Tumis bawang merah,putih, bombay, cabe tomat sampe harum. Lalu masukan bumbu balado nya tumis hingga harum--Masukan 2 gelas air putihnya, sampe mendidih, masukan udang dan tahu yg sudah di goreng.--Lalu aduk sebentar, Tunggu sampe air menyerap ke udang dan tahunya--Bumbu sudah menyerap dan matang, siap dan sajikan selagi hangat--",6,/id/resep/4281400-udang-tahu-balado
Rempah tahu gurih,7 buah tahu putih.hancurkan--1/2 butir kelapa parut--6 buah bawang merah--5 buah bawang putih--1 ruas kunyit--secukupnya Ketumbar--1/2 sdt garam--penyedap rasa--Sejumput gula--secukupnya Minyak goreng--,"Hancurkan tahu sampai lembut--Haluskan bawang merah,bawang putih,ketumbar,kunyit--Campurkan tahu dan kelapa parut sampai merata--Kemudian masukkan bumbu yang sudah dihaluskan--Campur semua bahan aduk rata,tes rasa--Panaskan minyak--Bulatkan adonan tahu kemudian goreng--Angkat setelah kecoklatan.selamat menikmati 😍😋😆--",5,/id/resep/4281665-rempah-tahu-gurih
"Oseng"" Ati & tahu",1/2 kg Ati ayam--Tahu yg sdh digreng seckpnya--Ayam Suwir seckpnya--Bumbu:--3 siung bawang putih--2 siung bawang merah--Cabe seckpnya--secukupnya Gula--secukupnya Garam--secukupnya Kecap manis--secukupnya Merica--,"Potong Ati ayam,bumbui garam--Potong tahu--Ayam suir... Bumbu haluskan,oseng sampe harum,masukn Ati ayam oseng sampe mateng tmbhkn air lalu masukn smua bahan aduk rata,tes rasa.... Siap dihidangkn,----",2,/id/resep/4281751-oseng-ati-tahu
Mujaher tahu santan pedas,1/2 kg ikan mujaher dpt 4 potong ukr sedang--6 biji Tahu coklat--400 ml santan--3 batang Daun bawang merah--Segengam daun kemangi--secukupnya Minyak goreng--Bumbu :--2 siung bawang putih--8 siung bawang merah--1 biji cabai merah--10 biji cabai rawit--3 biji kemiri--Seruas lengkuas--1/4 ibu jari kunyit--1/2 ibu jari jahe--1 lmbar daun jeruk--1/2 sdm garam--1/4 sdm gula--1/4 sdt penyedap--,"Cuci bersih dan potong jd 2 ikan mujahernya--Lalu goreng, sambil nunggu goreng ikat kita siapkan bumbu bersihkn.--Sesudah di cuci,lalu potong sedang bawang merah dan putih serta cabai besarnya...kemudian goreng smp matang haluskan, kecuali lengkuas dan daun jeruk,biar cepat ksh garam--Siapkan wajan, lalu masukan air secukupnya 200 ml, masuk bumbu yg sdh halus, daun jeruk dan lengkuas. Kemudian msukan tahu yg sdh di potong jd 2 serong sm ikannya.. tunggau kira2 3 menit--Masukan santan, daun bawang merang yg sdh di potong kasar..koreksi rasa,msukn gula dan penyedap rasa...tunggu mendidih baru msukkan daun kemangi...tunggu smp matang dan siap di sajikan. Selamat mencoba mudahkan.--",5,/id/resep/4281369-mujaher-tahu-santan-pedas
Sayur Oyong Tahu Sosis,1 buah oyong ukuran besar--2 buah tahu putih--3 buah sosis--Bumbu:--2 siung bawang putih--1 siung bawang merah--Secukupnya Merica bubuk--Secukupnya garam dan penyedap--Secukupnya air--,"Potong oyong, sosis dan tahu sesuai selere--Haluskan bawang putih, bawang merah dan merica lalu tumis hingga wangi--Tambahkan air, setelah agak panas masukan oyong, tahu dan sosis. Tambahkan garam dan penyedap.--Tunggu beberapa saat hingga bumbu meresap, lalu icip... selesai..--Selamat menikmati.... :)--",4,/id/resep/4281198-sayur-oyong-tahu-sosis
Bobor Daun Singkong+Tahu,1 ikat daun singkong--Tahu dipotong dadu--2 lembar daun jeruk--Lengkuas digeprek--1 sun kara--🍄Bumbu yg dihaluskan🍄--5-6 siung bawang merah--5 siung bawang putih--5 kemiri--1/2 sdm kemiri bubuk--1 cm kencur--1 cm kunyit--Garam--Penyedap--,"Bersihkan daun singkong yg sudah dipetik, rebus dg air sampai benar2 empuk (agak lama memang, kurleb 1/2 jam an)--Masak air secukupnya sampai medidih, kemudian masukkan santan dan daun jeruk+lengkuas yg digeprek, masak sampai agak mendidik--Masukkan tahu yg dipotong2 dadu, kemudian masukkan bumbu yg td sudah dihaluskan, lalu bumbui dengan garam dan penyedap (jika diperlukan)--Masukkan daun singkong, aduk rata dan masak dengan api kecil sampaim mendidih dan benar2 matang--Note: selalu di aduk agar santan tdk menggumpal, dan tercampur rata--",6,/id/resep/4281202-bobor-daun-singkongtahu
Botok teri tahu tempe,"Segenggam petai cina/lamtoro--Segenggam teri medan--3 ruas jari tahu putih, iris dadu kecil--3 ruas jari tempe, iris dadu kecil--1/2 butir kelapa muda parut--1 biji telor--Secukupnya daun pisang, dipanaskan di api agar tdk mdh retak--Bumbu ulek :--3 siung bawang merah--4 siung bawang putih--3 biji cabe merah--3 lembar daun jeruk, iris tipis tipis--2 ruas jari lengkuas, geprek--Secukupnya garam--Secukupnya gula--","Campur semua bahan, aduk rata--Masukkan kedalam daun pisang, tusuk/steples--Kukus hingga matang, sekitat 30 menit.--",8,/id/resep/4281140-botok-teri-tahu-tempe
Tahu penyet,5 buah tahu putih--Bahan rendaman tahu (ulek) :--2 siung Bawang putih--1 butir kemiri--1/2 sdm ketumbar bubuk--secukupnya Air--Bahan sambal penyet :--11 buah cabe rawit (tangkainya jgn dibuang)--2 siung bawang putih--Secukupnya garam--,"Rendam tahu dengan bumbu rendaman, tambahkan garam secukupnya, tunggu hingga 10 menit, lalu goreng tahu--Siapkan minyak goreng cabe dan bawang putih untuk sambal sebelum diulek ya bu. (Agar tidak meledak2 cabenya iris sedikit ya bu)--Ulek cabe dan bawang putih yang sudah digoreng tambah garam secukupnya, ulek kasar aja ya bu jangan terlalu halus, tambahkan minyak bekas goreng cabe tadi, aduk aduk--Siapkan tahu dipiring, tuang sambal penyetnya diatasnya, siiiaaap suap 😂--",5,/id/resep/4281335-tahu-penyet
Tahu bejek pedas,4 buah tahu kuning--2 butir telur--1 batang wortel--1 batang daun bawang--1/2 sdt gula pasir--Secukupnya penyedap rasa apa saja--5 buah cabe rawit--,"Cuci bersih wortel, parut dg parutan keju. Sisihkan--Cuci bersih tahu lalu hancurkan asal saja dg sendok, kemudian campurkan semua bahan.--Tumis dg minyak goreng secukupnya hingga matang. Angkat dan sajikan.--",6,/id/resep/4262637-tahu-bejek-pedas
Tahu Gejrot,2 buah tahu--1 buah bawang putih--1 buah bawang merah--1/2 sdt garam / sesuai selera--1 sdt gula jawa / sesuai selera--3 sdm air asam jawa--5 buah cabe rawit--5 lembar daun seledri--,"Potong tahu berbentuk kotak dadu, lalu goreng hingga bagian luarnya garing. Kemudian potong kembali menjadi 2 bagian. Sisihkan.--Haluskan bawang putih, cabe rawit, gula jawa, garam, dan ditambah air asam jawa--Campurkan dengan potongan tahu, kemudian beri taburan irisan daun seledri dan bawang merah--Tahu gejrot ready to serve now 😊--",14,/id/resep/4281116-tahu-gejrot
Cah tahu putih with asparagus,10 buah tahu putih--Secukupnya asparagus--1 buah bawang bombay--2 buah bawang putih--Cabe merah (sesuai selera) boleh tambah cabe rawit--secukupnya Gula garam--1 sendok teh kecap manis--,"Rajang rajang bawang bombay, bawang putih dan cabe. Potong kecil kecil tahu putih dan asparagus lalu sisihkan.--Siapkan wajan. Tambah kan minyak goreng 2 sendok makan. Tumis bombay, bawang putih cabe hingga harum.--Masukkan sedikit air biar berkuah dikit 😊. Lalu masukkan tahu sambil tambahkan kecap manis, gula dan garam. Tutup tunggu hingga mendidih--Setelah itu masukkan asparagus, gongseng sebentar dan koreksi rasa--Kalau asparagus sudah sedikit layu and rasa sudah sip matikan api dan sajikan dengan penuh cintahhh 😍--",5,/id/resep/3833506-cah-tahu-putih-with-asparagus
"Udang, wortel dan tahu asam manis",1/4 udang--1 buah wortel--5 buah tahu potong dadu--2 buah bawang merah--1 buah bawang putih--1/2 buah bawang bombai--4 sdm saos sambal--5 sdm saos tomat--2 sdm saos tiram--1 gelas air matang--Secukupnya--Garam--Merica bubuk--Penyedap rasa--,"Tumis bawang merah, bawang putih dan bawang bombai, lalu masukkan udang dan wortel--Tambahkan air, tunggu sampai mendidih--Lalu masukkan tahu, beri saos sambal, saos tomat dan saos tiram, tambahkan garam, merica bubuk dan penyedap rasa, matikan api--Udang, wortel dan tahu asam manis siap disantap bersama nasi hangat--NB : tahu nya digoreng setengah kering yaa--",11,/id/resep/4280407-udang-wortel-dan-tahu-asam-manis
